,accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,size,isXBRL,isInlineXBRL,primaryDocument,primaryDocDescription
962,0001214659-14-001019,2014-02-10,,2014-02-10T12:51:26.000Z,34,PX14A6G,000-10030,14587328,,74563,0,0,m210141px14a6g.htm,
963,0000928464-14-000010,2014-02-07,,2014-02-07T15:42:20.000Z,34,PX14A6G,000-10030,14584187,,12898,0,0,aaplpx14a6gno2020714.htm,
964,0000928464-14-000008,2014-02-07,,2014-02-07T14:34:51.000Z,34,PX14A6G,000-10030,14583712,,11992,0,0,aaplpx14a6g020714.htm,
965,0001181431-14-005068,2014-02-04,2014-02-01,2014-02-04T18:34:08.000Z,,4,,,,6820,0,0,xslF345X03/rrd401089.xml,14.02.01 CAMPBELL FORM 4 - RSU VESTING
966,0001181431-14-005067,2014-02-04,2014-02-01,2014-02-04T18:33:50.000Z,,4,,,,6809,0,0,xslF345X03/rrd401114.xml,14.02.01 DREXLER FORM 4 - RSU VESTING
967,0001181431-14-005066,2014-02-04,2014-02-01,2014-02-04T18:33:20.000Z,,4,,,,6799,0,0,xslF345X03/rrd401118.xml,14.02.01 GORE FORM 4 - RSU VESTING
968,0001181431-14-005065,2014-02-04,2014-02-01,2014-02-04T18:33:00.000Z,,4,,,,7497,0,0,xslF345X03/rrd401119.xml,14.02.01 IGER FORM 4 - RSU VESTING
969,0001181431-14-005064,2014-02-04,2014-02-01,2014-02-04T18:32:22.000Z,,4,,,,6811,0,0,xslF345X03/rrd401122.xml,14.02.01 JUNG FORM 4 - RSU VESTING
970,0001181431-14-005063,2014-02-04,2014-02-01,2014-02-04T18:32:03.000Z,,4,,,,7514,0,0,xslF345X03/rrd401124.xml,14.02.01 LEVINSON FORM 4 - RSU VESTING
971,0001181431-14-005062,2014-02-04,2014-02-01,2014-02-04T18:31:30.000Z,,4,,,,6803,0,0,xslF345X03/rrd401125.xml,14.02.01 SUGAR FORM 4 - RSU VESTING
972,0001193125-14-031119,2014-01-31,,2014-01-31T17:02:18.000Z,33,S-8,333-193709,14565494,,147795,0,0,d664780ds8.htm,S-8
973,0001193125-14-024487,2014-01-28,2013-12-28,2014-01-28T17:07:27.000Z,34,10-Q,000-10030,14553777,,7520647,1,0,d644622d10q.htm,10-Q
974,0000928464-14-000006,2014-01-28,,2014-01-28T17:04:05.000Z,34,PX14A6G,000-10030,14553743,,11431,0,0,aaplpx14a6g012814.htm,
975,0001086364-14-000386,2014-01-28,,2014-01-28T10:57:52.000Z,34,SC 13G/A,005-33632,14551259,,13449,0,0,apple.inc..txt,
976,0001181431-14-004075,2014-01-27,2014-01-23,2014-01-27T21:46:16.000Z,,4,,,,18137,0,0,xslF345X03/rrd400574.xml,14.01.23 RICCIO FORM 4 - 10B5-1 SALE
977,0001193125-14-022238,2014-01-27,2014-01-27,2014-01-27T16:31:33.000Z,34,8-K,000-10030,14549283,"2.02,9.01",194622,0,0,d652772d8k.htm,8-K
978,0000928464-14-000003,2014-01-23,,2014-01-23T15:09:18.000Z,34,PX14A6G,000-10030,14542777,,54813,0,0,aaplpx14a6g012314.htm,
979,0001193125-14-008086,2014-01-10,,2014-01-10T17:04:54.000Z,34,DEFA14A,000-10030,14522487,,712867,0,0,d656978ddefa14a.htm,DEFINITIVE ADDITIONAL MATERIALS
980,0001193125-14-008074,2014-01-10,2014-02-28,2014-01-10T17:01:55.000Z,34,DEF 14A,000-10030,14522443,,1583731,0,0,d648739ddef14a.htm,DEF 14A
981,9999999997-14-000591,2014-01-08,2013-12-20,2014-02-04T15:23:10.000Z,34,NO ACT,000-10030,13003962,,1381,0,0,9999999997-14-000591.paper,AUTO-GENERATED PAPER DOCUMENT
982,0001181431-14-000951,2014-01-03,2013-12-31,2014-01-03T18:36:12.000Z,,4,,,,5012,0,0,xslF345X03/rrd397763.xml,13.12.31 RICCIO FORM 4 - 10B5-1 SALE
983,0001193125-13-486406,2013-12-27,2014-02-28,2013-12-27T17:01:57.000Z,34,PRE 14A,000-10030,131301152,,1584302,0,0,d648739dpre14a.htm,PRELIMINARY PROXY STATEMENT
984,0001181431-13-064578,2013-12-26,2013-12-23,2013-12-26T18:32:35.000Z,,4,,,,8519,0,0,xslF345X03/rrd397746.xml,13.12.23 FEDERIGHI FORM 4 - RSU VESTING
985,0001181431-13-064577,2013-12-26,2013-12-23,2013-12-26T18:30:47.000Z,,4,,,,8519,0,0,xslF345X03/rrd397758.xml,13.12.23 RICCIO FORM 4 - RSU VESTING
986,0001181431-13-064133,2013-12-20,2013-12-17,2013-12-20T18:36:33.000Z,,4,,,,4981,0,0,xslF345X03/rrd398053.xml,13.12.17 LEVINSON FORM 4 - GIFT TRANSFER
987,9999999997-14-000040,2013-12-17,2013-10-18,2014-01-08T11:47:13.000Z,34,NO ACT,000-10030,13003879,,1381,0,0,9999999997-14-000040.paper,AUTO-GENERATED PAPER DOCUMENT
988,0000928464-13-000275,2013-12-04,,2013-12-04T15:37:31.000Z,34,DFAN14A,000-10030,131257242,,33501,0,0,aapldfan14a120413.htm,
989,0001181431-13-060383,2013-11-22,2013-11-20,2013-11-22T18:29:41.000Z,,4,,,,8784,0,0,xslF345X03/rrd395963.xml,13.11.20 RICCIO FORM 4 - 10B5-1 SALE
990,0001181431-13-057362,2013-11-06,2013-11-05,2013-11-06T18:35:30.000Z,,4,,,,10626,0,0,xslF345X03/rrd394524.xml,13.11.05 MAESTRI FORM 4 - 10B5-1 SALE
991,0001181431-13-056170,2013-11-01,2013-10-31,2013-11-01T18:40:24.000Z,,4,,,,4986,0,0,xslF345X03/rrd393956.xml,FORM 4
992,0001193125-13-416534,2013-10-30,2013-09-28,2013-10-29T20:38:28.000Z,34,10-K,000-10030,131177575,,11043722,1,0,d590790d10k.htm,FORM 10-K
993,0001193125-13-413498,2013-10-28,2013-10-28,2013-10-28T16:31:08.000Z,34,8-K,000-10030,131173425,"2.02,9.01",213468,0,0,d617270d8k.htm,8-K
994,0001181431-13-054307,2013-10-17,2013-10-15,2013-10-17T18:34:57.000Z,,4,,,,9208,0,0,xslF345X03/rrd392786.xml,FORM 4
995,0001181431-13-054306,2013-10-17,2013-10-15,2013-10-17T18:34:22.000Z,,4,,,,13496,0,0,xslF345X03/rrd392788.xml,FORM 4
996,0001181431-13-054305,2013-10-17,2013-10-15,2013-10-17T18:33:45.000Z,,4,,,,18515,0,0,xslF345X03/rrd392789.xml,FORM 4
997,0001181431-13-054304,2013-10-17,2013-10-15,2013-10-17T18:33:04.000Z,,4,,,,12399,0,0,xslF345X03/rrd392792.xml,FORM 4
998,0001181431-13-053384,2013-10-09,2013-10-07,2013-10-09T18:30:45.000Z,,4,,,,5434,0,0,xslF345X03/rrd392564.xml,
999,0001181431-13-050423,2013-09-24,2013-09-21,2013-09-24T18:42:50.000Z,,4,,,,26896,0,0,xslF345X03/rrd391124.xml,
1000,0001181431-13-050140,2013-09-23,2013-09-23,2013-09-23T08:45:46.000Z,34,8-K,000-10030,131109173,8.01,12424,0,0,rrd391079.htm,FORM 8-K
1001,0001181431-13-049541,2013-09-17,2013-09-15,2013-09-17T18:32:41.000Z,,4,,,,8529,0,0,xslF345X03/rrd390589.xml,
1002,0001181431-13-048120,2013-09-06,2013-09-04,2013-09-06T18:31:47.000Z,,4,,,,8533,0,0,xslF345X03/rrd389728.xml,FORM 4
1003,0000000000-13-048900,2013-09-06,,2013-09-06T08:59:52.000Z,,UPLOAD,,,,33850,0,0,filename1.pdf,
